,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,min_C_cwt_coefficients,max_C_abs_energy,max_C_fft_aggregated,max_C_number_crossing_m,daily_precipitation_spkt_welch_density,daily_precipitation_time_reversal_asymmetry_statistic,SO2_autocorrelation,SO2_cid_ce,SO2_last_location_of_minimum,SO2_spkt_welch_density,SO2_time_reversal_asymmetry_statistic,NO2_autocorrelation,NO2_cid_ce,NO2_spkt_welch_density,NO2_time_reversal_asymmetry_statistic,CO_cid_ce,CO_last_location_of_minimum,CO_spkt_welch_density,CO_time_reversal_asymmetry_statistic,PM2_5_cid_ce,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI,month,day,week
47,66.6929348,28.31001384,70.33202332,66.6929348,66.6929348,-17.6556675,-17.6556675,-17.6556675,-17.6556675,-17.6556675,-17.6556675,0,0,0,49.037267299999996,6.158578342,5856.74,2.127799136,0,0.0,0.0,-0.270361831,4.200367663,0.35714285700000004,158.1125117,-30767.375,-0.128076879,4.105174475,28.48165905,-31844.75,3.221979365,0.428571429,0.020046302,4.2067191269999995,5.279311529,17.9,12.5,24.6,1.9,29,957.0,0.0,45.0,85.0,2.7039999999999997,102.0,310.0,55.0,180.0,3,19,2
48,58.7200323,63.62710915,95.86073802,58.7200323,58.7200323,20.25894982,20.25894982,20.25894982,20.25894982,20.25894982,20.25894982,0,0,0,78.97898212,9.822538961000001,6065.89,2.2519602219999997,0,0.0,0.0,-0.37976809799999994,4.56207072,0.28571428600000004,220.1524185,-18261.375,0.847257472,4.039565852,23.68494007,61170.875,2.906549692,0.35714285700000004,0.017299283999999998,5.068090892,5.195420413,15.7,11.0,20.9,3.6,29,967.2,0.0,42.0,60.0,1.912,80.0,267.0,72.0,159.0,3,20,3
49,55.764860899999995,43.18083551,73.7928234,55.764860899999995,55.764860899999995,2.629675869,2.629675869,2.629675869,2.629675869,2.629675869,2.629675869,0,0,0,58.39453677,11.03151132,5955.14,2.162500277,0,0.0,0.0,-0.315739312,4.424038006,0.214285714,245.02104300000002,-24487.375,0.35106445700000005,4.306550279,15.44285171,75708.0,3.53350088,0.28571428600000004,0.016842463999999998,4.247812178,5.049406927,11.0,7.7,16.9,3.3,53,960.6,1.4,45.0,72.0,2.22,121.0,263.0,45.0,159.0,3,21,4
50,58.33703942,41.373049200000004,73.15855074,58.33703942,58.33703942,0.097212979,0.097212979,0.097212979,0.097212979,0.097212979,0.097212979,0,0,0,58.4342524,8.810894028,5564.75,1.8122035319999998,0,0.000915335,0.0,-0.253163145,4.462019651,0.14285714300000002,220.80709269999997,-43940.875,0.13783736,4.458069445,7.588301779,81937.125,3.626622733,0.214285714,0.019356745,3.444531577,5.091580894,13.5,8.9,21.0,1.9,59,964.3,0.0,45.0,89.0,2.329,116.0,236.0,61.0,152.0,3,22,5
51,60.82810577,55.30527076,89.08302129,60.82810577,60.82810577,10.41838306,10.41838306,10.41838306,10.41838306,10.41838306,10.41838306,0,0,0,71.24648883,6.127407112999999,5087.66,1.966189856,0,0.013230927,0.0,-0.976818168,3.772387785,0.071428571,160.20532680000002,-41760.875,-0.538329885,4.191700109,2.024991769,134349.75,3.405553755,0.14285714300000002,0.025260348,2.399203552,4.603721855,15.2,8.5,24.6,2.1,47,963.1,0.0,45.0,80.0,2.634,147.0,309.0,83.0,196.0,3,23,6
52,59.84265748,55.48752088,90.05237455,59.84265748,59.84265748,12.51557366,12.51557366,12.51557366,12.51557366,12.51557366,12.51557366,0,0,0,72.35823114,5.750073482,5145.26,1.9284356169999999,0,0.056417545,0.0,0.015646329,4.003561024,0.642857143,103.50658270000001,-71925.125,-0.446453462,3.809074724,0.397787234,138556.875,3.5596694739999997,0.071428571,0.040996941,1.69567982,4.365871304,13.9,11.2,20.2,4.2,27,966.3,0.0,41.0,51.0,1.9909999999999999,87.0,278.0,79.0,164.0,3,24,7
53,59.26588251,25.18770733,61.08191659,59.26588251,59.26588251,-16.51261352,-16.51261352,-16.51261352,-16.51261352,-16.51261352,-16.51261352,0,0,0,42.75326899,5.583306556,5271.06,1.9340100530000002,0,0.139492027,0.0,-0.50777312,3.220390684,0.571428571,66.24242155,-86145.125,-0.496382925,4.770690751,0.441324915,61198.125,4.846408781,0.071428571,0.071918038,-0.614730529,4.49382964,9.0,7.3,14.2,4.2,45,967.7,0.0,55.0,69.0,2.614,101.0,207.0,25.0,133.0,3,25,1
54,60.91856317,18.50105817,54.31206094,60.91856317,60.91856317,-24.58364465,-24.58364465,-24.58364465,-24.58364465,-24.58364465,-24.58364465,0,0,0,36.33491852,3.11815406,5349.49,2.139381769,0,0.246000453,0.0,-0.35826159399999996,3.5785438089999997,0.5,44.5516202,-64280.125,-0.192607405,5.299598212,2.571732601,26101.125,5.783750467999999,0.642857143,0.119820723,-1.5663107440000001,3.93114254,11.5,4.8,20.5,2.0,63,968.9,4.1,30.0,64.0,2.5980000000000003,94.0,158.0,88.0,124.0,3,26,2
55,60.69563703,53.82105706,90.78278178,60.69563703,60.69563703,11.98233633,11.98233633,11.98233633,11.98233633,11.98233633,11.98233633,0,0,0,72.67797336,1.045614125,5408.74,2.045470323,0,0.24221466100000003,0.0,-0.114509656,3.673119776,1.0,40.62329982,-52220.125,-0.326729981,5.3320703080000005,12.86534654,5233.0,5.732330384,0.571428571,0.18176720100000002,-0.86515757,4.039274739,15.1,6.7,26.1,1.2,48,962.7,0.0,45.0,87.0,2.917,90.0,227.0,67.0,139.0,3,27,3
56,64.4622015,51.55485419,85.72122756,64.4622015,64.4622015,4.546156327,4.546156327,4.546156327,4.546156327,4.546156327,4.546156327,0,0,0,69.00835783,2.4507001230000003,5852.79,1.762623483,0,0.075157632,0.0,-0.271066133,4.283983588,0.9285714290000001,53.53858504,-29977.125,-0.358789869,5.282699833,44.26562411,-8252.625,5.229966376,0.5,0.239793382,-0.264254634,4.20729611,18.3,10.8,25.9,1.3,38,964.8,0.0,52.0,84.0,2.928,92.0,239.0,74.0,145.0,3,28,4
57,64.5430033,47.09820765,83.40981332,64.5430033,64.5430033,0.995618949,0.995618949,0.995618949,0.995618949,0.995618949,0.995618949,0,0,0,65.53862225,6.27450189,6381.99,2.110341159,0,0.013190469,0.0,-0.25573034899999997,4.111580258,0.857142857,78.19022192,-17077.0,-0.5308310620000001,5.368065806000001,99.58950566,-21942.375,4.805199116,0.428571429,0.269894299,1.3687021769999999,3.917383778,14.1,9.3,21.0,3.8,50,964.6,0.0,49.0,68.0,2.5610000000000004,142.0,283.0,62.0,189.0,3,29,5
58,67.14620859,62.83644247,97.40589912,67.14620859,67.14620859,12.13883913,12.13883913,12.13883913,12.13883913,12.13883913,12.13883913,0,0,0,79.28504772,9.259301837999999,6585.83,2.249611914,0,0.35736128,0.0,-0.349977705,5.454760808,0.7857142859999999,104.8053328,-1056.625,-0.782585924,5.482227352000001,146.0587351,-31630.125,4.839435738,0.35714285700000004,0.249044536,1.6318256119999999,4.334982115,15.4,8.8,23.2,2.3,52,967.1,0.0,55.0,82.0,2.772,162.0,299.0,91.0,212.0,3,30,6
59,63.85010894,59.33234334,92.35954377,63.85010894,63.85010894,11.29874595,11.29874595,11.29874595,11.29874595,11.29874595,11.29874595,0,0,0,75.14885488,10.59595602,6928.07,2.7988103769999997,0,1.164325627,0.0,-0.31943538,5.693870018999999,0.7142857140000001,116.96206240000001,14693.375,-0.659835794,5.371453617999999,152.76196000000002,-2953.125,4.812246313,0.28571428600000004,0.188821446,3.835093113,4.405838312,13.7,10.0,18.7,3.6,62,966.9,0.0,42.0,70.0,3.052,175.0,275.0,71.0,225.0,3,31,7
60,61.82505779,29.66079504,60.32576414,61.82505779,61.82505779,-17.24887806,-17.24887806,-17.24887806,-17.24887806,-17.24887806,-17.24887806,0,0,0,44.57617973,10.0788829,6734.87,2.30481497,0,2.1411310759999997,0.0,-0.301270737,5.789325164,0.642857143,108.5199013,7961.625,-0.518177741,5.376571681000001,117.8492317,-19726.125,4.400935675,0.214285714,0.123929104,4.557544193,3.388614661,15.7,9.9,22.5,1.3,52,969.5,0.0,39.0,81.0,3.161,157.0,317.0,94.0,207.0,4,1,1
61,64.64011638,23.13742548,53.90629439,64.64011638,64.64011638,-26.20967849,-26.20967849,-26.20967849,-26.20967849,-26.20967849,-26.20967849,0,0,0,38.43043789,8.261651012,6590.87,2.379292638,0,2.803484539,0.0,-0.34129075200000003,5.813776741,0.571428571,80.11113066,10010.25,-0.383212011,5.485603315,64.71653062,38333.375,3.909224347,0.14285714300000002,0.06856741,5.978791405,3.334266475,13.2,10.3,18.6,4.0,33,969.8,0.0,65.0,75.0,2.766,92.0,222.0,38.0,136.0,4,2,2
62,68.17816813,66.7276964,102.2648315,68.17816813,68.17816813,16.47665514,16.47665514,16.47665514,16.47665514,16.47665514,16.47665514,0,0,0,84.65482326,7.545949583,6331.67,2.270513401,0,2.7906694589999996,0.0,-0.7257006570000001,5.508804999,0.5,50.32464162,19510.25,-0.061221614,5.203035029,18.39076988,45819.375,3.40254367,0.071428571,0.027173735,5.820786568,3.824891848,15.7,9.7,21.5,2.5,48,961.3,0.0,57.0,82.0,2.93,121.0,227.0,106.0,159.0,4,3,3
63,69.23328476,51.31138438,87.60211372,69.23328476,69.23328476,-0.10441139199999999,-0.10441139199999999,-0.10441139199999999,-0.10441139199999999,-0.10441139199999999,-0.10441139199999999,0,0,0,69.12887337,8.462094241,6357.11,2.2421394919999997,0,2.109830414,0.0,-0.756834632,5.368412346,0.428571429,28.340233899999998,27231.5,-0.005134159,5.395083261,0.129863945,37954.375,3.81894027,0.28571428600000004,0.003547675,4.806602817,3.946795855,13.6,12.0,18.9,3.7,73,960.3,4.1,32.0,63.0,2.6180000000000003,120.0,225.0,49.0,158.0,4,4,4
64,74.12034493,56.59555753,93.41167852,74.12034493,74.12034493,1.816721475,1.816721475,1.816721475,1.816721475,1.816721475,1.816721475,0,0,0,75.93706641,8.411883362000001,6428.71,2.2807560209999997,0,1.010384529,0.0,-0.732491943,5.5438798479999996,0.35714285700000004,11.45655036,20518.625,-0.534968589,5.216200148,31.93319011,16118.125,4.2724573480000005,0.214285714,0.002165864,4.032150703,3.943012243,10.6,8.0,12.8,3.3,59,974.3,2.9,22.0,39.0,2.057,46.0,167.0,60.0,109.0,4,5,5
65,74.69608388,60.5596313,95.87287095,74.69608388,74.69608388,3.469181003,3.469181003,3.469181003,3.469181003,3.469181003,3.469181003,0,0,0,78.16526489,6.041545473999999,6151.55,1.9072336159999999,0,0.177589959,0.0,-0.578222016,4.675025381,1.0,3.5257101960000004,-4795.125,0.27577571100000003,4.483207022,93.11098648,-25199.375,4.118548437,0.14285714300000002,0.013915848,1.809450451,3.802741232,10.5,4.5,17.6,1.6,46,970.6,0.0,24.0,57.0,2.267,57.0,147.0,72.0,99.0,4,6,6
66,75.57699169,63.07263064,97.96772063,75.57699169,75.57699169,5.393933876,5.393933876,5.393933876,5.393933876,5.393933876,5.393933876,0,0,0,80.97092556,3.161450432,5856.15,2.146870207,0,0.014514592,0.0,-0.638796927,4.21189534,0.9285714290000001,1.308902092,-14669.625,0.194171448,4.068201487,120.5673273,-27914.125,3.4743645819999998,0.071428571,0.020341472,0.403361274,3.231510299,13.2,5.2,21.9,2.6,42,961.4,0.0,39.0,78.0,2.673,76.0,180.0,72.0,115.0,4,7,7
67,76.25091083,44.93756428,81.59337352,76.25091083,76.25091083,-12.38135657,-12.38135657,-12.38135657,-12.38135657,-12.38135657,-12.38135657,0,0,0,63.86955426,3.0006619660000005,5927.72,2.0801965890000003,0,0.26333864,0.0,-0.613400663,4.220886307,0.857142857,0.84384895,-22229.625,0.044164342999999995,4.440893091,109.4240855,-76508.125,3.7953560489999996,0.857142857,0.01912648,-1.88468649,3.199476399,14.4,11.8,17.9,3.6,32,969.0,0.0,21.0,68.0,2.365,69.0,248.0,77.0,149.0,4,8,1
68,79.49841471,38.3261077,74.20777314,79.49841471,79.49841471,-22.527983,-22.527983,-22.527983,-22.527983,-22.527983,-22.527983,0,0,0,56.97043171,5.28587457,6046.49,2.275695984,0,0.460871682,0.0,-0.289103402,3.760609657,1.0,0.307393392,-24439.125,0.043510337999999996,4.489050087,77.40963155,-82847.5,3.7762766560000003,0.7857142859999999,0.015867505,-3.322034276,3.0878564789999996,11.3,6.7,16.7,3.2,16,976.8,0.0,20.0,39.0,1.923,39.0,127.0,84.0,89.0,4,9,2
69,78.60271727,74.00010949,111.87938999999999,78.60271727,78.60271727,13.41999845,13.41999845,13.41999845,13.41999845,13.41999845,13.41999845,0,0,0,92.02271573,6.763305046,5905.13,2.136055078,0,0.453451531,0.0,-2.814955747,3.384696293,1.0,0.15601785199999998,-36789.75,-0.08833831,3.9321178469999998,33.68575075,-140871.375,3.2616140839999996,1.0,0.009773965,-5.744826412999999,2.906653742,11.3,6.1,18.2,1.6,25,976.2,0.0,26.0,61.0,2.138,51.0,145.0,80.0,98.0,4,10,3
70,76.61397342,68.74100218,105.72363130000001,76.61397342,76.61397342,11.26858796,11.26858796,11.26858796,11.26858796,11.26858796,11.26858796,0,0,0,87.88256137,6.655810486,5555.16,2.172793977,0,0.343856744,0.0,611.2742531,3.287786306,0.9285714290000001,3.7484874660000003,-53611.25,-0.242808343,4.396909653,4.377620089,-123363.375,3.197963025,0.9285714290000001,0.004173845,-6.210250608,2.79111053,15.0,6.7,24.3,1.4,32,972.1,0.0,45.0,93.0,2.35,64.0,168.0,81.0,109.0,4,11,4
71,74.75738966,54.69880789,93.02761355,74.75738966,74.75738966,-0.746206728,-0.746206728,-0.746206728,-0.746206728,-0.746206728,-0.746206728,0,0,0,74.01118293,6.83824917,5474.84,2.239613697,0,0.189329798,0.0,2.5404343640000002,3.619282685,0.857142857,16.18443536,-52427.375,-0.307064512,4.522654984,0.714398579,-59870.375,3.1646029860000002,0.857142857,0.001177932,-5.832994185,2.520412441,17.1,8.7,26.1,2.0,35,970.4,0.0,31.0,65.0,2.521,58.0,145.0,81.0,98.0,4,12,5
72,76.42875544,61.01450999,97.32400390000001,76.42875544,76.42875544,3.570050267,3.570050267,3.570050267,3.570050267,3.570050267,3.570050267,0,0,0,79.99880571,7.989678945,5715.05,2.369764703,0,0.062266130999999995,0.0,-0.721331637,3.78532518,0.7857142859999999,41.99082944,-44752.0,-0.304599117,4.789900188,4.697698688,-48480.5,3.1460450680000003,0.7857142859999999,5.68e-06,-5.657303734,2.522637038,20.1,13.0,27.2,3.4,31,964.6,0.0,29.0,60.0,2.235,52.0,139.0,91.0,95.0,4,13,6
73,76.86041661,63.71225512,100.6717906,76.86041661,76.86041661,5.159897578,5.159897578,5.159897578,5.159897578,5.159897578,5.159897578,0,0,0,82.02031419,9.442038571,5916.65,2.240316239,0,0.004407001,0.0,0.470186615,3.898757142,0.7142857140000001,74.78279573,-26316.375,0.422676315,4.860423218999999,4.092662037,-18642.875,3.1322537639999997,0.7142857140000001,0.001269166,-5.038029001,2.719157505,22.4,14.2,32.0,2.1,25,961.7,0.0,34.0,56.0,1.906,49.0,136.0,89.0,93.0,4,14,7
74,75.73260322,50.29530745,86.49690565,75.73260322,75.73260322,-6.698619923,-6.698619923,-6.698619923,-6.698619923,-6.698619923,-6.698619923,0,0,0,69.0339833,10.77325636,6590.96,2.306702497,0,0.006091002,0.0,0.593067794,3.951934848,0.642857143,94.23909787,-13830.0,-0.126627905,4.746104996000001,0.376440147,-19018.125,3.2777687139999996,1.0,0.0034825740000000004,-4.084647526,3.305948045,23.6,16.5,32.0,2.4,25,955.8,0.0,40.0,62.0,2.291,57.0,159.0,107.0,105.0,4,15,1
75,75.2329913,32.04665595,69.04081905,75.2329913,75.2329913,-25.39832953,-25.39832953,-25.39832953,-25.39832953,-25.39832953,-25.39832953,0,0,0,49.83466177,10.53030367,7108.71,2.3060971169999998,0,0.024072258,0.0,0.505731629,3.432838691,0.571428571,93.01672966,-9180.0,-1.5274597580000002,4.949991991,2.80167949,3612.625,3.959182432,0.9285714290000001,0.003270115,-2.66428867,3.625164925,24.4,19.2,31.8,3.4,25,954.9,0.0,33.0,45.0,1.886,53.0,145.0,99.0,98.0,4,16,2
76,75.66413848,70.38870967,107.7864703,75.66413848,75.66413848,12.92628563,12.92628563,12.92628563,12.92628563,12.92628563,12.92628563,0,0,0,88.59042411,7.884597436,7773.99,2.691699472,0,0.022399661,0.0,-1.1312944759999999,4.480176864,0.5,84.34336255,2723.125,-0.35116015799999994,4.91190269,21.37903322,-4227.5,4.141472117,1.0,0.00091725,-2.418545672,3.53342455,21.5,16.1,28.1,3.9,41,953.3,0.0,40.0,60.0,2.443,102.0,266.0,125.0,158.0,4,17,3
77,73.70452337,67.42179656,103.35909140000001,73.70452337,73.70452337,11.23690329,11.23690329,11.23690329,11.23690329,11.23690329,11.23690329,0,0,0,84.94142666,4.669626695,8101.35,2.565969445,0,0.003927536,0.0,-0.650729782,4.91931395,0.428571429,76.4070816,9463.875,-0.17309378600000003,5.228187578,61.22814401,-2499.125,5.3454370980000006,0.9285714290000001,0.000617436,-0.927500566,4.593498189,17.2,14.7,26.0,8.2,50,958.7,0.0,32.0,42.0,2.138,121.0,380.0,77.0,243.0,4,18,4
78,74.50578219,60.12598792,96.36477478,74.50578219,74.50578219,3.0663872939999997,3.0663872939999997,3.0663872939999997,3.0663872939999997,3.0663872939999997,3.0663872939999997,0,0,0,77.57216948,4.174821734,8420.14,2.458243382,0,9.39e-33,0.0,-0.6718632059999999,4.856108147,0.35714285700000004,64.58669057,11475.375,-0.644372787,4.831173064,112.8158328,-19153.875,5.414167953,0.857142857,0.00943753,-0.675739977,3.145493418,7.5,5.0,14.7,4.9,73,968.0,2.0,14.0,34.0,2.0540000000000003,73.0,117.0,47.0,98.0,4,19,5
79,72.62140327,56.25710839,93.46951694,72.62140327,72.62140327,3.212238268,3.212238268,3.212238268,3.212238268,3.212238268,3.212238268,0,0,0,75.83364154,5.605011001,8472.39,2.6738329480000003,0,0.001868031,0.0,-0.417726584,4.818553885,1.0,49.51841674,4769.625,-0.631876981,4.533567223,163.9813151,-93489.375,5.344216708,0.7857142859999999,0.033342184,-1.2404808999999999,3.89651152,7.4,3.5,12.0,2.1,77,973.9,0.0,17.0,39.0,2.025,68.0,93.0,41.0,92.0,4,20,6
80,73.0333207,57.09568085,94.06377832,73.0333207,73.0333207,2.653777344,2.653777344,2.653777344,2.653777344,2.653777344,2.653777344,0,0,0,75.68709805,4.7882446839999995,8306.63,2.425688678,0,0.027001891,0.0,-1.3992817530000001,4.225449347,0.9285714290000001,35.0291268,-527.875,-1.126302251,4.101090145,202.3596696,-110359.875,4.922983723,0.7142857140000001,0.07259945200000001,-1.389962371,3.824324543,10.7,7.3,15.7,1.9,67,970.3,0.0,29.0,54.0,2.645,113.0,152.0,51.0,148.0,4,21,7
81,74.30772442,49.37658945,86.55377901,74.30772442,74.30772442,-6.18303912,-6.18303912,-6.18303912,-6.18303912,-6.18303912,-6.18303912,0,0,0,68.1246853,1.0484684309999999,8073.51,3.02355838,0,0.11513784699999999,0.0,-1.258359505,4.114889162,0.857142857,23.40711811,-1353.875,-0.407717989,4.461897807,209.3810717,-96291.375,5.526323151000001,0.642857143,0.11909694800000001,-0.348476293,3.8062348760000004,10.7,9.3,13.2,1.3,88,966.5,8.0,17.0,50.0,2.67,137.0,206.0,13.0,182.0,4,22,1
82,75.74000338,33.40108295,72.52975772,75.74000338,75.74000338,-22.00211278,-22.00211278,-22.00211278,-22.00211278,-22.00211278,-22.00211278,0,0,0,53.73789059999999,-1.1979508490000002,7927.34,2.909745782,0,0.130082099,16.0,-0.628227491,4.179443375,0.7857142859999999,15.05373923,-6775.75,-0.768662779,4.117431563999999,178.52854240000002,-76974.625,4.642896471999999,0.571428571,0.150079309,1.144474328,3.027987912,13.5,8.6,20.6,0.9,82,967.2,0.0,19.0,62.0,2.489,111.0,190.0,60.0,145.0,4,23,2
83,74.60114417,62.07740077,99.88875032,74.60114417,74.60114417,6.060865811,6.060865811,6.060865811,6.060865811,6.060865811,6.060865811,0,0,0,80.66200998,-0.027424208,8072.81,2.752886117,0,0.00262748,16.0,-0.824378272,4.0990712369999995,0.7142857140000001,10.88092009,-14058.625,-1.136251082,4.064775452,144.1262377,-94659.5,4.752759564,0.5,0.154917169,0.713220579,3.155140063,17.6,11.4,25.5,1.6,69,967.0,0.0,27.0,79.0,2.2430000000000003,111.0,231.0,84.0,145.0,4,24,3
84,78.28530097,70.28351309,107.68795890000001,78.28530097,78.28530097,10.42618132,10.42618132,10.42618132,10.42618132,10.42618132,10.42618132,0,0,0,88.71148229,3.7783314239999997,8391.82,2.788365223,0,0.27839120100000003,16.0,-0.9979841909999999,3.64940804,0.642857143,10.02437132,-16625.125,-0.63740709,3.2858845939999997,116.1668733,-51719.75,4.828176585,0.428571429,0.138699018,1.148609392,3.129825533,19.9,13.4,27.4,1.9,39,967.3,0.0,32.0,82.0,1.69,88.0,231.0,106.0,141.0,4,25,4
85,77.81906504,56.08446503,93.92386538,77.81906504,77.81906504,-3.4692125739999997,-3.4692125739999997,-3.4692125739999997,-3.4692125739999997,-3.4692125739999997,-3.4692125739999997,0,0,0,74.34985246,9.34793882,8552.09,2.825500683,0,1.590968381,12.0,-0.568867335,3.801276402,0.571428571,10.27924657,-13059.375,-0.18267208,3.062971675,86.420464,18423.25,4.520068245,1.0,0.09706098199999999,0.587569852,3.273322433,20.7,12.7,27.7,2.2,39,961.3,0.0,35.0,79.0,1.69,88.0,214.0,117.0,132.0,4,26,5
86,75.27076103,64.08662838,100.3099124,75.27076103,75.27076103,6.891282184,6.891282184,6.891282184,6.891282184,6.891282184,6.891282184,0,0,0,82.16204321,15.53575045,8638.17,2.873308691,0,4.018201953999999,12.0,-0.5705298520000001,3.73489535,0.5,9.261788729,-11151.375,0.1166162,2.821114981,53.48072862,74076.0,4.135422098,1.0,0.051400525,0.711373703,3.383174412,23.8,15.6,31.8,1.4,48,956.2,0.0,25.0,71.0,1.7819999999999998,74.0,190.0,133.0,139.0,4,27,6
87,71.04728907,62.70858256,97.50051559,71.04728907,71.04728907,9.28108549,9.28108549,9.28108549,9.28108549,9.28108549,9.28108549,0,0,0,80.32837456,20.70097309,8909.57,2.926994292,0,6.812383382999999,12.0,-0.277688168,3.859276626,0.428571429,6.436717982999999,-9219.75,0.18786122100000002,2.7825085019999998,26.58861577,108807.875,3.817966777,0.9285714290000001,0.020421992,-0.176784419,3.6043997169999997,23.4,18.3,27.8,2.2,51,959.9,0.0,36.0,77.0,1.849,123.0,260.0,125.0,162.0,4,28,7
88,67.51403069,43.05664243,79.24930068,67.51403069,67.51403069,-5.576288057,-5.576288057,-5.576288057,-5.576288057,-5.576288057,-5.576288057,0,0,0,61.93774263,21.68687012,8658.41,2.754011169,0,8.749375713,12.0,-0.5533025420000001,3.9610875080000003,0.35714285700000004,2.748909134,-856.75,3.057271268,2.650822973,9.225766719,156067.625,3.596060622,0.857142857,0.004645017,-1.103393898,4.217246836,18.3,14.3,25.7,2.5,62,968.7,2.3,20.0,46.0,1.2570000000000001,43.0,114.0,52.0,82.0,4,29,1
89,67.81958439,33.01320891,69.98738787,67.81958439,67.81958439,-16.49008845,-16.49008845,-16.49008845,-16.49008845,-16.49008845,-16.49008845,0,0,0,51.32949594,16.54305985,8294.9,2.473777613,0,8.582437829,12.0,-0.48237380399999996,4.545389443,0.28571428600000004,0.010972214,2349.875,-0.738912061,3.05380392,0.331897593,143875.625,3.181014378,1.0,1.4800000000000002e-05,-2.545305542,4.935477307,19.0,12.7,26.4,1.8,58,969.5,0.0,23.0,43.0,1.182,41.0,85.0,116.0,91.0,4,30,2
90,70.40394640000001,62.606114100000006,101.6112881,70.40394640000001,70.40394640000001,11.72973456,11.72973456,11.72973456,11.72973456,11.72973456,11.72973456,0,0,0,82.13368096,8.100626377000001,7980.62,2.571493236,0,6.154878367,-4.0,-1.231741276,4.553036668,0.214285714,4.125379208,3124.875,0.631643414,2.889350649,4.171843599,102877.875,2.4759929240000003,1.0,0.00435106,-4.271848688,4.365714977,19.5,12.7,26.2,1.6,48,963.9,0.0,29.0,71.0,1.6740000000000002,75.0,183.0,66.0,117.0,5,1,3
91,70.15795109999999,54.17761855,96.02332191,70.15795109999999,70.15795109999999,5.152508172,5.152508172,5.152508172,5.152508172,5.152508172,5.152508172,0,0,0,75.31045927,1.5032570369999998,7877.45,2.566761101,0,2.892615691,-4.0,0.259624858,5.111119386,0.14285714300000002,18.90640184,4934.25,0.633277755,3.118065431,16.15128255,85489.5,2.673196959,0.9285714290000001,0.011513485,-4.341715735,4.445893621000001,23.0,17.5,29.8,1.8,44,961.4,0.0,26.0,54.0,1.3459999999999999,46.0,122.0,126.0,99.0,5,2,4
92,71.4653038,40.39105735,82.46668989,71.4653038,71.4653038,-10.26273797,-10.26273797,-10.26273797,-10.26273797,-10.26273797,-10.26273797,0,0,0,61.20256583,0.151336096,8089.49,2.256552393,0,0.553080873,-4.0,0.230615597,4.579147893,0.071428571,42.19181798,4631.125,0.913436879,3.375116611,24.8316165,36151.0,2.629951959,0.857142857,0.014202693,-4.657903724,4.129058835,22.3,16.3,28.7,3.1,45,963.7,0.0,33.0,59.0,1.685,60.0,167.0,141.0,109.0,5,3,5
93,70.88123467,58.04155663,101.4177735,70.88123467,70.88123467,8.946523759,8.946523759,8.946523759,8.946523759,8.946523759,8.946523759,0,0,0,79.82775843,1.740754998,8697.09,2.2897333019999997,0,0.024819262999999998,0.0,0.85796497,5.010817669,0.214285714,56.36482610000001,4205.625,0.35072676799999997,3.787141656,19.92186405,-7034.0,2.722277422,0.7857142859999999,0.008116567,-4.252752061,4.074774918,21.8,17.5,26.3,2.8,50,965.6,0.0,23.0,47.0,1.493,82.0,164.0,129.0,109.0,5,4,6
94,73.65755795,57.6963428,101.1767283,73.65755795,73.65755795,5.839765455,5.839765455,5.839765455,5.839765455,5.839765455,5.839765455,0,0,0,79.4973234,2.97431097,9244.78,2.719670173,0,0.610297718,0.0,0.797421238,5.292319149,0.14285714300000002,47.65327069,-797.75,0.26445012,3.956467913,4.818928758,-76629.0,2.373132923,0.7142857140000001,0.000496822,-4.114504827,3.901666885,19.9,17.6,24.2,4.3,66,965.2,0.8,13.0,35.0,1.4240000000000002,79.0,135.0,99.0,105.0,5,5,7
95,76.21465967,50.6100813,92.50828762,76.21465967,76.21465967,-4.000596825,-4.000596825,-4.000596825,-4.000596825,-4.000596825,-4.000596825,0,0,0,72.21406285,4.151449578,9583.93,2.589463695,0,1.042625987,0.0,-0.029805172999999997,4.436251556,1.0,27.84814154,-819.5,0.894891839,3.599627025,0.62205086,-103627.625,2.637424871,0.642857143,0.003126351,-2.9680017910000003,3.951884961,17.8,16.1,19.3,4.2,80,965.9,0.0,16.0,41.0,1.5219999999999998,85.0,128.0,54.0,113.0,5,6,1
96,78.94161986,38.20306946,79.37263073,78.94161986,78.94161986,-19.03877468,-19.03877468,-19.03877468,-19.03877468,-19.03877468,-19.03877468,0,0,0,59.90284518,6.285841099,9782.18,3.4640627889999998,0,1.040048059,0.0,-0.17787286600000002,4.386091672,0.9285714290000001,10.73121327,-5973.625,-0.46367062200000003,3.3872157769999998,13.55144596,-140013.875,3.236757963,0.571428571,0.016243798,-1.990603177,4.512943469,17.7,16.1,19.2,2.8,81,966.3,0.0,20.0,47.0,1.548,98.0,155.0,38.0,129.0,5,7,2
