trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,min_C_cwt_coefficients,max_C_abs_energy,max_C_fft_aggregated,max_C_number_crossing_m,daily_precipitation_spkt_welch_density,daily_precipitation_time_reversal_asymmetry_statistic,SO2_autocorrelation,SO2_cid_ce,SO2_last_location_of_minimum,SO2_spkt_welch_density,SO2_time_reversal_asymmetry_statistic,NO2_autocorrelation,NO2_cid_ce,NO2_spkt_welch_density,NO2_time_reversal_asymmetry_statistic,CO_cid_ce,CO_last_location_of_minimum,CO_spkt_welch_density,CO_time_reversal_asymmetry_statistic,PM2_5_cid_ce,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI,month,day,week
0.011598883,-0.01158857,-0.20978262,0.0,0.0,0.87903464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28948492,-1.6364839,0.18802905,0.5027949,0.0,-0.5206164,0.1078628,0.0006766771,-0.017977882,-0.16309348,0.10721919,0.4409432,0.017085552,0.051737595,1.2175813,1.5915848,1.1334877,-0.37314183,1.8724005,-0.04126095,0.45239383,-0.5725528,-1.2323279,-0.28097057,0.30787763,0.028676173,-0.46717072,0.0,0.07581921,0.0034895015,0.5345057,0.19102903,-0.021581113,0.080738455,0.0004776992,0.026339404,0.040963773,2.62096
-0.06685482,-0.01158857,-0.21028207,0.0,0.0,0.09014537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28948492,-1.3739657,0.22334497,-0.60001916,0.0,-1.0916096,0.1078628,-0.0067521995,-0.050097927,0.02369381,0.15504554,0.15790065,0.034342244,0.18512934,-1.3219022,0.713721,2.2550547,-0.3073169,-0.33669367,-0.13131149,0.3800095,-0.77411383,-1.1897426,-0.2530128,-1.126597,0.024569774,-0.1569994,0.0,-0.061568648,0.0071676243,0.5753849,0.19381492,-0.02551916,0.080738455,0.0004776992,0.10253365,0.17764513,-1.1316397
0.13521473,-0.038382728,-0.13818611,0.0,0.0,0.12561092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3269794,0.5474436,0.19396575,0.58643186,0.0,-0.86105,0.07981084,-0.01749358,-0.09625571,0.03237458,0.21228373,0.15716349,0.2929148,0.18512934,0.030400347,0.56723577,2.1950784,-0.30701572,0.42251706,-0.14809896,1.539961,-0.40989643,-1.2387501,-0.22633612,0.4021755,0.50589865,-0.14243504,0.0,0.014616162,0.0071676243,0.83875245,0.20388757,-0.035124805,0.080738455,0.013023264,0.34761795,0.17520928,-8.069164
0.053210586,0.03838273,0.34567764,0.0,0.0,0.71282214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48920566,-0.51909566,0.17710216,0.309208,0.0,-1.6325289,0.07401601,0.010156409,-0.043429144,0.0947163,0.41475806,0.32197928,0.70693004,0.02916855,0.08576761,-1.3464096,0.18757589,-0.217761,-0.431382,-0.013984263,-0.6354276,0.8616337,-1.3919326,-0.16189325,0.22839275,-0.06866538,-0.5270642,0.0,-0.19902545,0.002404927,-0.006599074,-0.26355708,0.08692394,0.10545967,0.0004776992,0.034845006,0.8829992,6.058737
0.016407548,0.01158857,0.15429111,0.0,0.0,-2.1484766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0357095,-2.4994586,0.11831112,0.42151573,0.0,-1.9568554,0.04410782,-0.12629215,-0.13136263,0.0947163,-1.2658027,0.32608113,-1.5328028,-0.22074917,-1.576652,-2.190665,-0.32767898,-0.39489198,-1.9929154,-0.009730708,-2.0268517,-0.51996326,-1.5314616,-0.262498,0.20230247,0.009425189,-0.65639734,0.0,-0.19902545,-0.0044090333,-0.5305036,-0.3178934,0.033745553,-0.019919164,0.0004776992,0.034845006,0.91207147,2.3837185
0.11438661,-0.01158857,-0.090889476,0.0,0.0,0.3594749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063386545,-1.7727079,0.1629263,0.28962114,0.0,-1.6726649,-0.1322566,0.02947993,0.040752172,0.38039753,0.13879377,0.35669106,0.4675827,0.016656447,-0.2517591,0.27951434,-0.2398473,-0.25207627,-0.36514276,-0.047074873,-3.0148764,-0.88323885,-1.5138916,-0.20086966,-0.012961058,0.06522403,-0.3392643,0.0,-0.19902545,0.0034895015,0.6030134,0.18833317,-0.02551916,0.080738455,0.0004776992,-0.024037698,-3.1111677,2.489146
0.11956681,-0.01158857,-0.099542655,0.0,0.0,-0.07511865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063386545,4.353898,0.08382434,0.55902183,0.0,-1.5844499,-0.084155954,-0.014788114,1.19451,0.3514303,0.009816885,-0.2792147,-0.013467728,0.059422217,-0.04026562,1.0495979,-0.27584994,-0.47591805,0.3271751,0.42527723,-3.1081903,-0.9556612,-1.5458013,-0.20539083,0.63053346,0.032482054,-0.32963073,0.0,-0.19902545,0.013330634,-0.41182286,-0.34778622,0.027184803,0.086514674,0.011373675,-0.024037698,-2.856322,3.4646153
0.20033255,0.01158857,0.068104245,0.0,0.0,-0.009517908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48920566,4.725757,0.107794665,1.6188818,0.0,1.4520586,-0.16963525,-0.014788114,0.022591725,0.02290751,0.14030778,-0.3632564,0.41550142,-0.0012041461,-0.041155316,1.3603307,-0.58453166,-1.1090931,0.15708104,0.46345186,1.5076894,-0.6416133,-1.3396269,-0.23652413,0.5947511,0.032482054,-0.8607711,0.0,0.07581921,0.0065874076,0.8334423,0.13563555,-0.018560272,0.058358498,-0.007140801,-0.024037698,-0.57946867,3.7811303
0.13177517,-0.01158857,-0.08619466,0.0,0.0,-0.3446391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18834598,4.328697,0.11208769,0.6495795,0.0,0.7031333,0.041510884,-0.056875236,0.8906159,0.38495466,0.04275209,0.10627607,0.934527,-0.061152067,-0.029329251,1.9019724,-1.2217647,-0.008985611,0.02763642,0.42806315,1.3847138,-0.8496456,-1.3619038,-0.3098783,0.597577,0.0958749,-0.7064549,0.0,-0.19902545,0.013330634,0.5532585,0.46004057,-0.018560272,0.086514674,0.062370904,-0.024037698,-0.6733138,-2.4077613
-0.08048969,-0.01158857,-0.0302427,0.0,0.0,-0.2646539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18834598,2.0638676,0.08650995,-0.42633063,0.0,0.5186922,0.034959223,-0.01749358,1.3885983,0.39668718,-0.008343123,-0.20996495,0.4878392,-0.06163608,0.0042532366,0.27753374,-3.0430193,-0.8392863,-0.63778013,0.07228537,1.333552,-1.0208364,-1.0929217,-0.3507596,0.089250356,-0.1455632,-0.35627002,0.0,-0.078598104,-0.00639742,-0.2129209,0.42567658,0.027184803,0.086514674,0.062370904,-0.22002843,-0.5666518,-17.996994
-0.0727211,0.01158857,-0.043395378,0.0,0.0,0.6535865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,0.7887116,0.115426764,-0.17746387,0.0,0.8664596,0.041510884,-0.021015879,-0.16413729,0.07428589,0.016834408,0.2081695,0.61923575,0.0045098057,-0.31809646,-4.376665,-0.58617795,-1.2143875,-0.19304873,0.06506656,1.7452258,-0.25165972,-0.768549,-0.23667666,0.5736238,-0.085048005,-0.9051999,0.0,-0.19902545,-0.00639742,0.950082,0.21661355,0.027184803,0.09720793,-0.0074327886,-0.024037698,-0.69119585,4.9609184
-0.011290615,0.015710749,0.2309137,0.0,0.0,-0.9529875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141745,-0.7367094,0.15716894,-1.7434778,0.0,0.5105742,0.07073113,-0.010064704,-0.22372256,0.008942181,0.12385008,0.47171447,0.030306356,0.038906824,-0.18985164,-1.9695432,-0.25235805,-0.1729629,0.5796021,-0.109580375,-1.8749505,-0.42691427,-0.9917049,-0.1728485,0.363986,-0.12079559,-0.5270117,0.0,-0.061568648,0.0039681294,0.8341549,0.22078304,-0.02551916,0.24055293,-0.0052098287,-0.015165152,-0.39899427,2.6957343
-0.079847984,-0.015710749,-0.27026904,0.0,0.0,0.5675158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-1.6962769,0.17467555,-1.7888832,0.0,0.600951,0.077954605,0.016096938,-0.249955,-0.21932894,0.23662516,0.5751991,7.485412e-05,-0.0012586694,-0.15559241,-1.5593418,0.7456522,0.42393386,0.46073303,-0.14999187,-1.5073148,-0.44498152,-0.8865365,-0.111828096,0.19102886,-0.13446316,-0.5270117,0.0,-0.061568648,0.0071676243,-1.3989322,0.17379533,0.09064049,0.11155199,-0.0052098287,-0.017405529,0.33785307,1.9253927
-0.009421928,-0.015710749,-0.27026904,0.0,0.0,0.7141758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-2.0103273,0.16962077,-1.5791895,0.0,1.179118,0.077954605,0.025576673,-0.19973879,-0.25877446,0.17153284,0.33850595,-0.67535865,-0.19785377,-0.91715586,-1.5593418,0.05713356,0.42681497,0.4963378,-0.17206627,-1.5073148,-0.44924897,-1.064234,-0.11824411,0.19102886,-0.08915874,-0.528249,0.0,-0.061568648,-0.013140646,-0.1871317,-1.9067483,0.0374621,0.080738455,-0.0052098287,-0.017405529,0.34073418,1.6483744
-0.06846697,0.015710749,-0.5097072,0.0,0.0,0.26911825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59865946,-2.0754507,0.1685298,-2.6263483,0.0,0.7431501,0.077954605,0.010156409,-0.100821584,-0.1333644,0.05796483,0.30368382,-0.07921824,0.0023875087,-1.3625747,-1.6879058,0.49964687,0.26694044,-0.3416317,-0.11962548,-1.489059,-0.65443766,-1.0360045,-0.08285119,-1.2978505,0.062234852,-0.48891962,0.0,-0.061568648,0.0039681294,-0.09138375,-0.18744674,0.023942463,0.07464614,-0.0052098287,0.038174488,0.21334767,1.5778456
-0.08942852,-0.015710749,-0.26703218,0.0,0.0,0.022065217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-2.514013,0.1685298,-1.4850644,0.0,0.5266098,0.077954605,-0.029681806,-0.18195109,0.031472277,-0.042343117,-0.023865374,-0.043084867,-0.118780345,-0.021988122,-0.4949263,2.4746094,0.13182674,0.77703214,-0.10034027,-1.2134148,-0.7672564,-0.8681158,-0.03976334,0.30426726,0.067752115,-0.38470915,0.0,-0.061568648,0.0071676243,-0.0475524,-0.39805228,0.023942463,0.086885475,0.003645864,-0.017405529,0.33319265,-1.8927646
-0.06974123,-0.015710749,-0.22369058,0.0,0.0,0.03965834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-0.98618,0.16093108,-1.0525235,0.0,0.34278196,0.07981084,-0.029681806,-0.070399396,0.03531569,0.2752852,-0.06433574,-0.069573596,-0.118780345,0.16145566,-0.22000192,3.0410736,-0.3043086,0.53145146,-0.15398055,0.79892665,-0.8557763,-1.3111103,-0.88861215,0.4015729,0.5244687,-0.22253874,0.0,0.014616162,0.0071676243,-0.018839158,-0.3740184,0.08692394,0.086885475,0.0004776992,-0.15905623,0.37545195,-8.669691
-0.0702539,-0.01158857,-0.32085866,0.0,0.0,0.2832241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28466794,-2.0564926,0.19641005,-0.7793377,0.0,1.0390856,0.1078628,0.10480771,-0.2873887,-0.13773887,-1.0613203,0.30953786,0.11251049,0.013748386,-0.9475892,0.30952662,0.7559547,-0.35298008,0.035290558,-0.09793076,0.9007249,-1.2127588,-1.3152889,-0.776044,0.28491938,0.06004158,-0.4377643,0.0,0.023454733,0.0071676243,-0.64320654,0.026456118,-0.1743071,0.086885475,0.0004776992,-0.017405529,0.25322285,3.245528
-0.07302336,0.01158857,0.20975558,0.0,0.0,-1.0642918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.9682908,0.18544045,-0.2860887,0.0,1.1617311,0.1078628,0.02756208,-0.23498741,-0.0074914596,0.35417372,0.6330679,0.096817106,0.36412007,-0.065415144,1.4220568,0.79823476,-0.28316313,-0.6506566,-0.069994584,1.1113236,-0.69386816,-1.15068,-0.35767362,0.2966059,0.05335653,-0.48255128,0.0,-0.061568648,0.0039681294,-0.090728156,0.16730766,0.08692394,0.060787916,0.0004776992,-0.017405529,0.19845931,2.6972282
-0.08098882,-0.015710749,-0.20822147,0.0,0.0,0.8012833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-2.282993,0.19642217,-0.6169997,0.0,-0.11432506,0.1078628,0.02756208,-0.052802034,0.44375634,0.10502586,-0.62159884,0.0058377106,-0.010265531,0.07769335,1.1363221,0.16329895,-0.21108739,-0.70588,-0.09801847,1.0150105,-0.5674,-1.203401,-0.3271321,0.13816404,0.05335653,-0.46840632,0.0,-0.061568648,0.058267698,-0.087037206,0.22078304,-0.02551916,0.080738455,0.003645864,-0.017405529,0.19845931,3.138351
-0.07758974,-0.015710749,-0.14733323,0.0,0.0,0.7386153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063386545,-2.4683664,0.1961827,-1.3513204,0.0,-0.11432506,0.1078628,0.02756208,-0.0070959143,0.44375634,0.05529833,-2.711071,0.018466722,0.011348837,0.029580705,0.68532157,0.16329895,-0.2009861,-0.50579923,-0.12490117,0.6245539,-0.66794944,-1.741946,-0.32843044,0.13951367,-0.011335894,-0.42918754,0.0,-0.061568648,-0.106824145,-0.06986594,0.22078304,0.020225914,0.086885475,0.003645864,-0.017405529,0.20708519,3.2643607
-0.06962427,0.015710749,-0.33837786,0.0,0.0,-0.1418809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48920566,-2.7455766,0.19419986,-1.8852241,0.0,-0.12945916,-0.48260993,-0.010765436,-0.2045745,0.06945089,0.10372701,-3.8111806,-0.06640202,0.002597658,-0.2677994,0.42994612,-0.60116065,-0.2009861,-0.84190327,-0.12198848,0.41079053,-0.4726134,-1.6402977,-0.27941138,0.27556887,-0.094525516,-0.4690578,0.0,-0.061568648,-0.02989516,-1.876705,-0.023849592,0.020225914,0.096678205,0.003645864,-0.019657105,0.15542197,3.0196831
0.08763632,-0.01158857,-0.14409636,0.0,0.0,0.5034096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063386545,-1.5153112,0.22308348,-0.647541,0.0,-0.062477548,-0.48260993,0.05534369,-0.8035436,0.43149805,0.075940594,-0.8144158,-0.9129889,-0.07079833,0.029043194,0.63904953,-2.7676427,-0.178912,-0.8122343,-0.1543657,0.5345945,-0.7366479,-1.5516152,-0.20384744,-0.5040456,-0.083688766,-0.376196,0.0,-0.061568648,-0.106824145,-0.06834359,-1.2629609,0.014761892,0.080738455,0.003645864,0.038174488,0.15927894,-4.2155113
0.061812706,-0.01158857,-0.16384637,0.0,0.0,0.544179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18834598,-3.0412462,0.15025821,0.35730132,0.0,-0.25629428,-0.15400115,0.04586396,-1.0009617,0.43534148,0.18073979,0.5106897,-0.7872544,-0.047037583,-0.009604901,1.1576304,-3.4888477,0.44151267,-1.0601611,-0.19592273,-1.976068,-1.0985887,-1.5050294,-0.44815207,0.21389551,0.13120398,-0.23938198,0.0,-0.038367398,0.0071676243,-1.2869753,0.33029872,-0.0096136425,0.080738455,0.003645864,-0.15905623,0.1490825,-15.6494255
0.016879572,0.01158857,-0.21149978,0.0,0.0,0.72697586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-2.7219949,0.18993881,0.818165,0.0,-1.3844041,0.1078628,0.0124858245,-0.2563486,-0.1485604,0.06362278,0.32376865,-1.0547158,-0.08209211,-0.15659678,0.7704154,0.2660589,0.44481778,-0.55619705,-0.030413894,1.0147067,-1.245692,-1.2687337,-0.36629072,0.1669047,0.028638355,-0.7496822,0.0,-0.19902545,0.002404927,-1.4171985,0.1713734,-0.025103824,0.07464614,0.003645864,-0.024037698,0.17287403,4.0268264
0.016879572,0.01158857,-0.3643841,0.0,0.0,0.20780128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59865946,-2.7324207,0.1839417,1.3422918,0.0,-1.7429448,0.1078628,-0.008790192,0.05195334,-0.1401544,0.08650411,0.23096351,-1.1973681,-0.08209211,-0.18032172,0.86772096,0.9602472,0.43914038,-0.5956173,-0.012562707,1.0697541,-0.7043298,-1.2650733,-0.5284499,-0.6252286,0.0068116076,-0.63409966,0.0,-0.19902545,0.002404927,0.53886575,0.14161941,-0.0096136425,0.07464614,0.003645864,-0.012694836,0.23651004,2.5113826
-0.08098882,-0.01158857,-0.23921165,0.0,0.0,0.6697352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4014412,-2.7829778,0.18839954,0.39944878,0.0,-1.4868639,0.1078628,-0.020978417,-0.024160855,-0.23145746,0.08972669,0.32567352,0.08862936,0.01688266,0.12525418,1.093295,0.25409174,0.33806264,-1.3397905,-0.043589283,1.001751,-0.7121549,-1.2015601,-0.28435665,0.071183994,0.055925395,-0.73342806,0.0,-0.19902545,0.0034895015,-0.07286229,0.12740755,-0.021802612,0.080738455,0.003645864,-0.024037698,0.20580712,3.2453418
-0.073235534,-0.01158857,-0.040511552,0.0,0.0,1.8328212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,6.111989,0.118679374,-0.51743686,0.0,-1.4468071,0.041510884,-0.020978417,-0.09385283,-0.10652759,0.09317237,0.46734104,0.11878084,-0.0021855673,0.16536456,2.2930396,0.74283767,1.0276335,-0.45326483,0.3524321,0.73558694,-0.6018497,-1.2280878,-0.35185388,0.2916303,0.0066591087,-0.21461295,0.0,-0.061568648,-0.013140646,-0.09540148,0.2247246,0.04369066,0.086514674,0.062370904,-0.017405529,0.19372705,3.3934455
0.021133704,0.015710749,-0.24978948,0.0,0.0,0.5771251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-3.1027732,0.19012357,-0.94761485,0.0,-1.3331002,0.1078628,-0.020978417,-0.48401022,-0.17141116,0.15101472,0.67213356,-0.6808067,-0.13439456,0.05828636,1.3244191,0.6076107,-0.12420885,0.06260735,-0.12398936,0.89842814,-0.47979653,-1.2659252,-0.2793108,0.11471641,-0.09659204,-0.23640095,0.0,-0.061568648,-0.0072749048,-0.38995457,-0.00043062866,0.018478442,0.10545967,0.003645864,-0.017405529,0.21583843,2.0040424
-0.07983444,-0.015710749,-0.26576418,0.0,0.0,-0.026048249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-2.3975089,0.19424091,-0.50891197,0.0,-1.0851686,0.1078628,-0.011896815,-0.23159249,-0.5213151,0.045113415,0.5714949,0.37826782,0.14806515,-0.09798339,1.1562929,2.290337,-0.016401494,0.26704147,-0.13811181,0.7805484,-0.59419376,-1.1140494,-0.28088215,0.109252065,-0.07504533,-0.2246762,0.0,-0.061568648,-0.013140646,-1.2497845,-0.43050206,0.023942463,0.11155199,0.003645864,-0.017405529,0.20918342,-1.8010758
-0.06974123,-0.01158857,-0.22242257,0.0,0.0,0.3566982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28948492,-0.9794027,0.16209057,0.15162508,0.0,-0.7938164,0.07981084,0.021287922,-0.21621034,-0.5158954,-0.017481416,0.3180726,0.4048269,0.14188784,-0.09282493,0.6832931,3.449572,-0.36138827,0.14260805,-0.16479832,1.3869091,-0.7323076,-1.2536708,-0.24197584,0.29165196,-0.57991505,-0.2935412,0.0,-0.078598104,-0.00639742,-1.0075758,-0.463481,0.020225914,0.080738455,0.0004776992,-0.22002843,0.19244166,-10.278326
-0.068769224,0.01158857,-0.2754277,0.0,0.0,0.26436225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141745,-1.8890795,0.22450303,-0.48375836,0.0,-1.5075293,0.1078628,-0.019741368,-0.16287991,-0.041163743,0.1376296,0.8640515,0.35194966,0.0126736285,-0.4940207,1.1401042,0.6547724,-0.2009861,-0.0015838176,-0.11123561,0.9047945,-1.2554377,-1.2222949,-0.2642031,0.32130888,-0.035875436,-0.2094139,0.0,-0.061568648,0.0039681294,-1.2186389,-0.22638428,0.020225914,0.07464614,0.003645864,-0.017405529,0.09664299,3.053253
0.011237359,0.015710749,-0.22483803,0.0,0.0,0.4910457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141745,-2.1555135,0.22837989,-0.8269611,0.0,-1.1056563,0.1078628,-0.120294236,-0.25893,-0.041163743,0.28908142,0.65863675,-0.7600029,-0.087891124,-1.2056894,1.3325298,0.68045855,-0.2009861,0.17210153,-0.112239726,0.89405006,-0.45741576,-1.1188732,-0.25397214,0.20844315,0.16011955,-0.2312019,0.0,-0.061568648,-0.0072749048,-0.8555325,-0.12446247,0.033745553,0.10545967,0.003645864,-0.017405529,0.15931204,2.3111267
-0.028523952,0.003526087,-0.2764806,0.0,0.0,0.29859895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-2.2973983,0.1928443,-1.2250701,0.0,-0.9533318,0.1078628,-0.022252928,-0.26397368,-0.22227006,0.17110309,0.34212968,-0.9164026,-0.14057186,0.011958482,0.24080674,0.8557743,-0.18440676,0.10746223,-0.14973652,0.71707076,-0.4106692,-1.2660508,-0.08664536,0.34644383,-0.08498922,-0.18641497,0.0,-0.061568648,-0.013140646,-0.14665088,-1.5192018,0.033745553,0.080738455,0.0004776992,-0.017405529,0.0033399174,2.1465418
0.017859623,0.015710749,-0.32875693,0.0,0.0,0.38843477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50401014,-2.1714423,0.19918263,-0.6813006,0.0,-1.2780701,0.1078628,-0.022252928,-0.23851,-0.102452315,0.34654877,0.3270619,0.15927722,0.008564814,0.014463769,0.12340514,0.60220295,-0.30764097,0.24850434,-0.10310562,0.44262213,-0.5934069,-1.1929152,-0.059748113,0.3912662,0.028982649,-0.14407636,0.0,-0.061568648,0.0071676243,-0.14665088,-0.4092566,0.09086198,0.10545967,0.0004776992,-0.019657105,-0.0052859476,3.1889052
0.10549813,0.015710749,-0.5066409,0.0,0.0,0.5794786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141745,-2.2147114,0.19160162,-0.8541359,0.0,-0.96277404,0.1078628,0.025576673,-0.2723101,-0.09125509,0.20162487,0.3213478,-0.96527207,-0.13439456,0.00713202,0.18643929,0.22386305,-0.30764097,-0.009332931,-0.10398053,0.50073576,-0.60594285,-1.292923,-0.2187395,0.35932627,-0.022392457,-0.16586433,0.0,-0.061568648,0.0071676243,-0.057618573,-0.45174405,0.0376836,0.10545967,0.0004776992,-0.019657105,0.11982333,3.464982
0.0024168473,-0.015710749,-0.17688477,0.0,0.0,0.08468091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41444433,-2.4657393,0.16646436,-0.68349844,0.0,-1.1453819,-1.6148605,-0.0067521995,-0.26412112,-0.126988,0.13036129,-0.05083777,-1.0514805,-0.04908888,-0.14286673,0.16358726,-1.5614786,-0.1688334,-0.9852505,-0.17381538,0.9784572,-0.8261052,-1.4759033,-0.27012777,0.085174985,-0.00792883,-0.2253008,0.0,-0.061568648,0.0071676243,-1.4148369,-1.272624,0.0376836,0.080738455,0.0004776992,-0.019657105,-1.4409618,-4.907865
-0.037426673,0.01158857,-0.33626038,0.0,0.0,0.33240095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57852745,-1.9356436,0.12628257,-0.17944129,0.0,-0.8209111,-1.2862518,-0.046133857,-0.57980216,0.007102816,-0.5239395,0.46463662,-0.26550528,0.0012544626,-0.11704681,0.3473177,-0.5771345,-0.32819176,-1.0981326,-0.20155439,-2.0913346,-0.97575045,-1.4463292,-0.8853432,0.17665286,0.15821439,-0.18281204,0.0,-0.038367398,0.0071676243,-1.3212328,0.24069586,-0.17036904,0.07464614,0.003645864,-0.19207034,-1.2499417,-13.819872
0.003027961,0.01158857,0.4204485,0.0,0.0,0.34623346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141745,-2.1529052,0.20769069,-0.015592895,0.0,1.240872,-1.6148605,-0.022953661,-0.41407233,-0.02729056,0.24190307,0.59084094,-0.4746102,0.2858192,0.01817313,1.2657381,0.026045896,-0.15465155,-0.79594254,-0.08017675,1.1858581,-1.2724104,-1.3094659,-0.37490556,0.28065464,0.008557327,-0.5510546,0.0,-0.061568648,0.0039681294,-0.2768136,-0.20924509,-0.051740307,0.07464614,0.003645864,-0.017416729,-0.8996183,4.861922
-0.06757351,0.01158857,-0.9747769,0.0,0.0,-2.773699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699378,-2.99668,0.1459705,-1.1252861,0.0,-1.9528571,-1.6148605,0.10480771,-0.22690497,-0.02729056,0.09770734,-1.4174651,-1.1011474,-0.42527723,-1.2828621,-0.023697862,0.16669323,-0.11488028,-0.7536092,-0.10816089,1.2805563,-0.70891064,-1.3200734,-0.4025723,0.23018233,-0.013269424,-0.22627361,0.0,-0.061568648,-0.02989516,-0.5822796,-0.34068003,0.01869994,-0.019919164,0.003645864,-0.017416729,-0.8996183,3.4443219
-0.007268101,-0.01158857,0.4515367,0.0,0.0,0.72147113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34082022,-2.149658,0.20596963,-0.7018277,0.0,-1.6683266,-1.6148605,-0.12226948,-0.0050206846,0.11523356,0.046589762,-0.58636713,0.10386159,2.058642e-05,-0.9960747,0.0018930371,0.15894692,-0.0017472822,-0.525867,-0.08822362,1.2152764,-0.7384582,-1.25394,-0.32316783,0.16415347,0.03584436,-0.19303824,0.0,-0.061568648,-0.106824145,-0.6324174,-0.34361678,0.020225914,0.080738455,0.003645864,-0.017405529,-0.8996183,3.7605453
-0.0038690192,-0.01158857,0.2631095,0.0,0.0,0.414807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22238944,-2.174271,0.20578188,-0.3734062,0.0,-1.6683266,-1.6148605,-0.022953661,-0.009817902,0.3016399,0.0858552,0.45172146,0.56344664,0.037031814,-0.003772922,0.3501277,0.18455444,0.3535763,0.079679176,-0.113373525,1.6598914,-0.8520753,-1.0823408,-0.13029371,0.20040022,0.060456682,-0.19303824,0.0,-0.061568648,-0.013140646,-0.033946194,-0.33712912,0.023942463,0.080738455,0.003645864,-0.017405529,-0.91496825,2.9106615
-0.0038690192,0.01158857,0.4515367,0.0,0.0,0.895278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34082022,-2.7565465,0.20578188,-0.39871532,0.0,-1.4333773,-1.6148605,-0.022953661,-0.10233307,0.06945089,0.17991576,0.45949337,-0.05376657,0.032543026,-0.00800542,0.19772737,-0.29103386,0.46658623,-0.5746807,-0.092969626,1.0150076,-0.75927275,-1.2449787,-0.17535137,0.23351927,0.060456682,-0.19303824,0.0,-0.061568648,-0.013140646,0.06340912,-0.54717815,0.023942463,0.07464614,0.003645864,-0.017405529,-0.17738153,3.3924131
