date,K29.500,E14.900,I10.x00,E05.900,J40.x00,G47.900,J03.900,N18.900,E03.900,I63.900,R51.x00,E04.101,R42.x00,H10.900,F41.101,H52.701,J06.900,L30.902,Z00.001,I25.103,J39.900,E78.500,I10.x04,J18.000,F20.900,I25.101,I49.900,M81.901,N97.900,M25.500,N96.x00,F32.900,I70.900,F32.901,H35.900,R50.900,N04.900,F41.900,E28.200,N41.900,D69.000,I10  02,L70.900,K29.502,R21.x00,K52.916,Z49.201,L28.000,N39.000,N20.901,D64.900,K04.000,G40.901,C50.900,N46.x00,L50.900,M06.900,M32.900,E14.901,J30.400,K30.x00,K73.900,I63.801,L21.900,Z95.501,C34.900,I51.900,B07.x00,N02.801,R94.600,H66.900,N03.900,K52.905,N19.x03,J03.901,K59.000,K02.900,J31.200,B08.501,I10.x05,M45.x00,M13.900,L28.203,N19.x01,R10.400,K21.001,N39.001,E05.901,H81.901,N40.x00,I25.100,B02.900,J40  03,E07.900,F09.x00,R00.200,H26.900,J06.903,E83.503,B18.107
2014/4/24,120,147,224,137,68,71,111,59,58,79,63,59,51,66,48,32,11,30,43,60,39,42,35,29,37,21,44,27,23,27,15,20,48,26,18,7,20,27,8,17,21,0,16,0,29,5,10,13,15,21,14,15,11,14,11,18,12,8,0,8,5,42,9,21,12,12,11,15,14,7,5,21,9,15,14,5,4,9,13,7,13,12,10,7,12,3,1,0,6,12,1,11,0,15,13,19,17,0,10,31
2014/4/25,168,181,189,115,62,79,62,57,54,48,54,55,40,20,58,27,14,43,26,30,33,39,17,28,27,27,37,11,25,34,10,26,7,32,6,17,21,11,3,10,6,0,17,0,20,5,9,12,21,16,27,22,7,4,12,13,22,6,0,8,5,18,16,11,14,8,14,9,9,5,14,21,1,16,1,13,6,4,8,8,5,5,12,5,3,7,0,0,6,6,27,10,0,10,12,5,15,0,2,2
2014/4/26,186,167,162,109,61,68,57,47,49,45,46,43,39,34,49,27,24,19,32,35,22,23,28,24,23,13,34,26,24,35,15,10,28,12,60,8,18,5,4,21,1,0,11,0,9,5,8,6,14,5,16,10,18,18,11,20,9,3,0,7,9,5,15,8,4,9,14,16,19,13,9,7,3,8,10,12,6,14,20,8,5,4,5,10,6,2,13,0,7,5,2,8,0,5,6,7,4,0,9,1
2014/4/27,85,64,86,34,16,31,44,55,17,15,24,15,15,21,15,13,2,23,13,15,11,5,9,1,6,3,11,6,6,6,4,3,0,6,3,25,0,1,0,20,1,0,15,0,5,2,4,10,2,22,5,2,0,1,5,6,0,1,0,5,8,3,8,24,17,1,13,7,3,1,8,0,7,11,9,4,24,2,9,2,0,1,11,3,12,1,10,0,3,6,0,5,0,0,5,13,0,0,0,12
2014/4/28,0,1,0,0,19,0,70,0,0,0,1,0,2,2,0,1,3,0,0,4,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,13,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/4/29,186,233,200,90,56,91,67,80,49,42,34,58,43,74,81,50,13,44,31,25,52,30,12,22,42,19,24,14,24,48,12,38,9,41,20,14,25,8,9,3,42,0,8,0,4,10,44,23,1,19,22,18,5,11,15,11,20,19,0,12,12,17,12,11,11,10,15,10,33,13,9,16,2,6,17,13,5,11,19,5,13,16,8,4,13,12,3,0,2,13,24,8,0,6,5,7,16,0,4,34
2014/4/30,232,166,171,94,81,111,78,48,55,58,55,18,75,38,63,29,30,32,28,22,41,34,66,37,40,11,25,34,21,37,20,18,24,23,27,13,11,12,11,24,8,0,12,0,16,10,17,11,21,10,25,24,13,17,21,16,22,23,0,8,11,3,7,17,18,21,10,18,13,4,8,13,2,17,14,10,4,11,29,15,17,7,9,16,7,5,5,0,5,8,2,5,0,5,14,15,11,0,13,1
2014/5/1,138,154,214,151,69,90,111,35,47,85,57,51,60,49,36,18,27,41,31,31,59,40,22,39,25,13,35,21,33,42,29,33,24,22,9,8,35,18,28,10,50,0,8,0,15,8,3,18,18,13,14,16,10,7,13,19,11,12,0,18,9,4,5,15,10,13,8,14,14,2,5,2,2,17,7,2,10,2,22,11,10,2,5,7,1,0,2,0,4,11,0,7,0,14,11,13,8,0,2,24
2014/5/2,1,1,1,0,39,1,57,32,0,2,1,0,0,2,0,0,5,0,2,3,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,1,0,0,16,0,0,0,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014/5/3,97,49,83,43,85,41,81,40,14,29,29,7,32,12,29,8,10,29,18,6,4,10,4,22,18,20,10,6,26,17,18,7,11,22,0,12,11,1,18,28,1,0,18,0,15,7,0,9,2,9,7,12,4,2,9,14,7,10,0,7,14,2,13,9,2,1,6,7,2,1,10,10,5,3,16,0,9,1,25,4,3,7,11,12,5,11,9,0,4,4,0,10,0,0,1,40,0,0,0,1
2014/5/4,51,42,75,30,76,16,65,64,16,10,15,4,17,27,13,22,15,28,13,14,2,5,25,21,12,12,9,7,2,3,1,3,0,6,0,23,0,0,5,16,1,0,5,0,1,1,1,4,10,7,10,0,3,2,1,3,2,1,0,8,5,12,7,0,2,2,6,3,3,0,1,2,3,6,15,4,0,0,14,2,4,2,7,7,1,0,2,0,1,3,0,8,0,0,5,8,2,0,1,0
2014/5/5,162,87,105,54,65,33,103,4,17,50,68,12,42,27,10,7,14,40,21,20,45,24,35,17,10,10,20,13,6,36,2,10,11,3,11,21,8,22,7,10,29,0,8,0,12,6,12,15,3,21,8,0,8,7,1,12,6,4,0,3,0,5,14,8,1,6,8,8,4,5,13,16,9,11,12,2,0,14,22,22,12,1,9,1,3,14,8,0,18,4,24,17,0,4,7,9,7,0,7,0
2014/5/6,182,192,159,132,74,97,90,101,53,63,39,21,44,81,46,48,16,34,29,23,31,33,35,30,30,36,28,18,10,29,21,21,17,37,24,14,21,14,11,18,31,0,16,0,17,7,35,23,9,28,23,20,1,15,10,13,11,15,0,15,14,7,6,4,11,9,20,12,21,5,10,11,7,18,16,6,2,3,20,3,10,5,10,21,2,7,6,1,5,14,29,6,0,6,3,4,16,0,6,19
2014/5/7,199,222,144,133,84,83,54,52,45,54,47,44,29,26,34,28,23,43,38,29,36,34,40,26,22,17,38,24,19,43,8,15,23,36,14,12,15,14,16,33,3,0,5,0,25,3,12,12,17,6,17,25,23,27,10,15,12,22,0,9,1,7,10,19,14,14,3,15,9,10,4,22,4,11,11,11,12,15,15,11,13,1,13,18,5,1,8,0,10,7,0,12,0,8,7,13,4,0,8,0
2014/5/8,139,185,135,194,106,90,95,61,59,67,37,64,52,54,44,36,13,30,34,42,26,37,32,31,29,16,23,16,11,40,7,17,22,21,14,16,23,10,5,18,32,0,9,0,43,4,6,27,12,15,13,6,13,17,8,10,11,34,0,18,3,28,7,16,9,5,12,7,15,15,7,22,13,20,11,8,7,3,14,4,12,7,9,5,11,1,4,0,8,19,0,10,0,15,9,23,17,0,12,18
2014/5/9,129,165,151,115,70,89,81,58,43,51,48,41,47,21,53,10,6,35,36,21,27,28,21,35,34,36,21,14,13,33,9,23,11,18,8,8,27,11,7,6,22,0,26,0,6,19,7,14,19,7,18,10,9,5,16,10,4,12,0,4,3,13,21,13,15,10,9,11,7,5,10,10,7,35,12,12,9,1,47,11,4,0,13,9,1,6,0,0,6,8,21,2,0,3,7,5,5,0,10,0
2014/5/10,141,150,109,111,74,78,66,58,34,47,42,30,35,69,38,13,15,24,14,39,23,46,26,15,18,12,27,17,8,25,13,13,8,25,95,10,13,17,12,15,6,0,8,0,29,6,5,16,16,24,26,20,11,13,7,17,7,3,0,17,19,4,8,10,9,9,13,16,2,19,6,9,3,22,6,19,3,0,14,15,3,15,18,6,6,1,13,0,2,7,0,6,0,11,5,12,13,0,19,0
2014/5/11,93,60,62,38,69,16,66,43,15,16,20,8,20,21,13,9,14,29,6,5,6,8,4,21,7,11,12,6,15,18,12,7,1,4,0,8,2,7,10,20,10,0,5,0,4,8,0,5,5,2,19,13,9,0,18,3,1,2,0,14,2,3,12,10,1,6,7,0,0,6,5,3,10,9,8,4,15,3,12,1,1,3,5,9,8,0,9,0,0,4,2,8,0,0,5,4,1,0,0,0
2014/5/12,1,1,0,0,29,1,63,1,0,0,3,0,2,15,0,0,3,0,0,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,23,0,0,0,0,6,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2,0,4,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2014/5/13,155,209,170,131,74,110,72,69,53,51,51,47,67,83,61,58,13,44,23,36,44,23,45,22,50,15,32,21,13,73,10,15,15,31,36,24,28,20,11,43,30,0,5,0,24,11,41,16,8,8,20,23,6,13,19,20,30,27,0,18,17,10,15,12,7,12,11,10,15,13,12,6,12,4,7,17,2,6,24,12,19,5,12,10,17,11,5,0,10,17,19,16,0,16,7,16,17,0,11,18
2014/5/14,114,169,144,90,56,68,42,59,41,48,62,23,74,31,43,25,41,26,18,31,37,18,51,27,28,9,21,30,14,35,5,21,36,18,27,3,14,6,9,4,5,0,14,0,14,12,20,8,24,11,16,21,24,15,11,13,16,18,0,8,6,9,12,12,9,13,12,18,20,16,9,12,1,25,18,10,8,23,15,13,14,4,10,18,14,3,0,0,16,5,2,7,0,6,5,8,9,0,7,2
2014/5/15,119,173,195,182,98,82,84,39,61,73,39,78,89,52,53,30,13,32,34,47,25,41,34,23,27,15,41,11,10,26,12,19,21,20,20,10,29,16,8,21,26,0,9,0,25,4,14,19,11,12,6,9,12,12,7,22,11,14,0,15,3,36,6,19,8,18,18,17,18,16,8,9,4,13,12,5,2,8,27,16,15,10,6,20,4,0,2,0,2,12,0,13,0,21,9,19,17,0,2,30
2014/5/16,103,135,162,94,112,86,84,55,40,29,67,40,47,42,51,12,6,36,26,31,16,38,39,26,35,18,36,21,10,34,9,29,22,17,15,8,23,16,8,39,16,0,13,0,25,7,15,22,27,8,18,10,7,8,12,7,11,14,0,10,12,15,15,18,12,7,12,7,4,9,14,14,2,6,6,13,4,2,17,10,7,16,11,13,5,7,15,0,2,4,22,7,0,11,11,5,11,0,13,10
2014/5/17,173,141,167,135,105,73,92,56,42,47,68,26,48,61,35,17,20,31,27,28,32,48,33,24,25,16,24,20,14,22,9,12,20,20,86,26,8,11,8,39,8,0,11,0,25,18,7,14,5,8,22,18,13,15,7,10,8,10,0,13,14,6,13,12,14,10,5,14,8,15,6,9,8,7,12,7,6,23,26,13,9,21,20,7,4,1,10,0,12,2,0,9,0,4,9,7,3,0,12,0
2014/5/18,88,40,71,35,69,31,60,57,16,12,20,16,28,65,20,19,7,25,17,5,3,8,17,18,11,4,7,12,5,18,12,6,3,13,1,14,5,8,6,21,1,0,16,0,8,7,0,13,7,13,6,0,5,1,8,12,4,4,0,21,8,2,13,11,3,3,13,21,3,1,2,4,6,5,9,2,0,7,12,0,3,2,9,12,6,3,11,0,1,3,0,2,0,0,4,17,3,0,0,0
2014/5/19,0,0,1,0,41,1,109,3,0,2,0,0,1,1,0,0,8,0,3,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,16,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,9,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/5/20,145,222,159,119,88,64,76,65,38,49,52,20,63,58,56,59,20,29,41,53,18,40,41,33,34,5,30,40,17,29,14,33,17,16,20,12,29,14,7,31,21,0,21,0,31,13,38,14,6,23,25,22,4,11,10,14,11,37,0,19,19,5,19,19,11,12,19,15,5,9,10,13,9,11,9,13,6,5,16,9,11,21,13,13,8,14,5,0,7,16,24,13,0,12,6,22,14,0,5,26
2014/5/21,181,163,161,115,86,40,82,42,49,81,69,38,59,32,51,33,8,37,19,37,27,34,43,28,28,9,32,19,16,41,6,21,29,19,14,14,22,1,8,24,4,0,5,0,15,11,18,11,16,15,14,21,26,22,7,11,23,35,0,8,8,5,12,14,8,17,5,21,14,7,8,41,4,11,20,12,1,28,10,24,8,10,15,17,11,2,7,0,31,6,1,7,0,12,14,19,4,0,12,0
2014/5/22,233,149,191,154,79,71,92,51,64,83,60,73,53,41,58,30,13,33,36,43,6,41,38,22,21,20,28,37,10,26,16,19,48,28,7,17,32,14,9,9,46,0,13,0,46,7,6,29,29,17,18,11,9,23,12,16,12,17,0,5,13,26,3,24,22,19,23,12,7,8,11,12,7,15,16,14,5,15,8,12,16,18,7,3,1,7,1,0,9,10,0,11,0,31,3,19,25,0,13,15
2014/5/23,150,142,169,157,57,105,71,73,49,46,45,44,42,34,53,12,8,38,35,26,42,24,16,14,36,38,36,29,9,47,14,18,18,25,7,22,14,19,7,33,4,0,11,0,28,10,6,28,7,19,32,15,3,3,12,11,18,9,0,14,3,10,20,10,13,6,7,20,5,6,13,18,3,13,3,11,4,8,8,10,17,2,17,4,2,14,10,0,12,12,29,8,0,11,8,10,11,0,7,0
2014/5/24,117,162,131,131,103,67,103,49,55,46,54,42,32,56,31,18,35,23,17,39,19,42,48,20,16,14,27,28,4,28,11,14,33,10,58,12,10,12,9,19,6,0,6,0,28,9,7,18,32,27,14,10,16,9,14,13,15,8,0,9,16,5,10,11,8,9,19,18,16,13,8,9,4,25,20,4,5,2,21,11,8,18,23,11,8,0,4,1,13,2,1,7,0,1,5,11,5,0,6,0
2014/5/25,71,31,56,28,53,36,73,54,10,16,18,8,14,39,33,16,10,32,28,5,18,12,2,16,7,12,6,7,12,21,7,5,4,11,0,15,7,2,2,19,1,0,16,0,1,16,1,6,4,6,10,6,2,2,9,6,4,2,0,6,5,1,6,9,4,0,8,5,2,0,7,6,12,17,13,6,3,3,8,1,2,0,10,9,4,0,6,0,2,6,0,4,0,2,0,16,2,0,0,24
2014/5/26,1,1,2,0,42,0,75,2,0,2,3,0,1,2,0,0,2,0,1,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,14,0,0,0,1,8,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,6,0,12,0,0,0,14,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
2014/5/27,181,180,139,103,67,97,119,52,54,63,58,49,55,57,51,49,19,40,22,58,35,33,14,27,23,16,28,18,7,52,19,35,18,5,13,6,37,17,14,29,39,0,26,0,10,11,44,25,13,17,21,24,7,16,15,19,14,16,0,6,11,5,12,11,12,14,8,9,17,17,10,19,4,23,20,15,14,10,25,7,18,9,13,28,7,6,4,0,6,13,16,14,0,14,5,14,19,0,5,22
2014/5/28,196,170,135,107,84,90,100,56,35,95,65,39,62,30,50,37,38,39,32,33,17,27,47,22,29,15,9,22,23,27,21,16,27,32,13,7,25,26,15,21,5,0,11,0,33,11,10,14,9,14,11,18,15,23,13,20,18,12,0,13,20,3,11,14,11,19,1,16,15,21,7,24,11,6,19,18,8,15,11,14,18,21,13,13,7,0,10,0,14,5,0,9,0,15,7,3,2,0,10,0
2014/5/29,130,147,180,110,82,63,106,37,41,82,79,49,60,65,40,28,20,27,37,54,29,36,20,31,29,15,23,15,23,48,5,15,42,19,10,19,29,20,4,19,38,0,15,0,25,16,11,14,26,15,14,12,5,19,8,22,25,18,0,18,2,22,12,16,9,23,15,18,23,18,14,17,5,9,15,11,7,11,19,1,10,8,13,15,6,0,0,0,6,18,0,7,0,16,7,22,14,0,7,27
2014/5/30,191,167,151,120,61,91,76,58,61,36,36,62,15,17,63,12,7,50,32,26,24,40,46,19,27,20,37,27,10,37,4,26,22,13,8,9,13,30,10,18,13,0,18,0,21,9,14,20,26,28,22,14,5,8,10,14,14,10,0,15,8,13,18,15,6,7,9,17,6,22,4,22,3,11,17,11,3,6,19,10,11,11,14,6,8,4,5,0,4,4,31,5,0,15,15,7,3,0,2,1
2014/5/31,144,174,139,142,63,77,82,51,56,59,35,34,34,31,42,8,23,31,26,36,38,26,17,18,20,21,23,28,16,34,10,9,25,19,57,16,14,16,8,21,10,0,10,0,20,14,7,17,14,11,15,15,9,7,9,12,11,4,0,13,10,8,9,6,5,10,21,11,6,14,12,22,15,27,12,4,10,21,17,13,11,9,15,15,7,5,3,0,6,15,2,13,0,29,9,15,4,0,8,0
2014/6/1,42,48,44,28,61,18,62,55,16,16,34,6,6,25,18,16,15,24,10,6,3,6,19,8,7,8,6,14,17,17,22,9,0,6,2,15,7,3,29,16,2,0,9,0,12,10,3,7,0,0,8,0,1,0,6,14,3,0,0,11,14,0,10,6,4,1,13,11,0,3,12,0,9,10,8,10,1,0,15,0,0,2,8,12,1,0,11,0,0,4,0,4,0,2,2,11,1,0,0,2
2014/6/2,0,1,0,0,49,0,96,0,0,2,3,0,2,5,0,0,12,0,4,1,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,14,0,0,0,4,5,0,0,1,0,1,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,17,0,0,0,4,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2014/6/3,73,57,41,42,65,13,112,56,4,18,18,17,11,39,10,13,7,28,8,11,3,3,9,25,11,6,5,4,7,1,0,10,1,2,1,14,6,6,10,9,11,0,15,0,9,4,3,12,3,11,3,16,5,1,2,16,2,3,0,10,3,6,11,10,1,4,1,9,4,5,2,2,12,1,14,4,25,4,14,4,2,5,14,2,4,1,5,0,2,1,13,14,0,0,1,13,2,0,0,3
2014/6/4,215,130,152,96,107,65,126,76,25,49,55,45,54,30,50,35,25,46,40,19,30,31,14,15,33,4,21,30,22,22,6,14,12,24,18,14,18,3,7,18,10,0,11,0,32,11,12,13,24,15,3,10,21,30,17,16,21,15,0,15,5,5,9,10,4,17,5,17,7,9,9,21,4,7,23,8,2,3,23,7,17,28,9,7,5,4,4,0,14,7,2,14,0,6,6,3,9,0,7,0
2014/6/5,162,144,146,146,47,79,108,48,38,48,56,64,48,31,54,13,5,28,26,69,28,24,31,27,26,20,40,42,21,35,16,27,33,11,9,5,16,11,15,11,40,0,19,0,27,11,4,17,25,6,13,10,8,24,18,11,22,17,0,13,16,25,4,22,17,9,17,12,18,14,10,14,4,16,7,10,2,8,18,6,15,12,15,6,6,3,0,0,12,17,0,17,0,27,12,16,13,0,7,22
2014/6/6,193,183,153,124,42,100,106,74,47,50,33,59,45,17,53,2,6,42,23,23,11,38,47,25,40,20,26,29,18,36,17,28,9,20,10,15,32,18,8,15,13,0,21,0,20,3,12,21,18,8,19,10,7,7,9,36,17,10,0,12,13,16,18,16,8,9,16,14,4,9,15,15,3,19,8,12,5,1,17,10,18,11,21,4,5,16,0,0,4,20,20,10,0,14,10,1,10,0,13,0
2014/6/7,158,136,127,111,56,63,90,82,55,47,45,50,31,46,66,13,20,39,28,24,35,26,10,15,21,15,34,29,13,36,7,19,26,13,36,17,18,23,10,23,10,0,9,0,16,5,7,16,19,12,20,11,25,8,17,13,11,18,0,15,8,5,14,10,9,11,5,20,3,6,10,24,7,13,1,7,5,3,22,8,11,6,6,7,4,0,2,0,16,6,1,13,0,21,11,12,4,0,7,0
2014/6/8,68,51,55,48,25,37,54,42,25,23,24,14,23,18,39,9,9,28,13,7,10,4,9,11,22,8,3,8,11,12,4,10,8,12,1,12,0,9,6,19,1,0,8,0,2,0,0,4,3,0,5,3,7,2,9,12,1,0,0,12,2,20,4,9,4,0,9,6,3,15,3,9,6,9,11,4,3,0,8,2,2,1,13,2,1,4,5,0,0,4,0,4,0,0,10,9,3,0,0,0
2014/6/9,0,1,0,0,31,0,92,0,0,0,3,0,3,9,0,0,9,0,2,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,19,0,0,0,0,1,0,0,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,8,0,10,1,0,0,9,1,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
2014/6/10,140,174,146,111,89,71,118,69,45,40,62,39,21,49,61,43,18,29,19,50,14,43,17,34,17,9,17,30,15,42,14,19,5,8,12,13,27,15,16,17,30,0,17,0,33,10,35,12,6,35,18,20,8,14,16,23,26,20,0,21,13,9,18,11,9,7,10,17,18,8,15,6,13,9,15,12,6,16,45,11,13,25,19,15,13,6,1,2,6,13,22,11,0,12,14,9,10,0,10,22
2014/6/11,170,132,167,101,53,63,108,72,59,60,38,28,39,25,65,34,22,37,11,19,21,28,17,11,22,8,23,22,15,18,12,21,30,9,13,17,11,8,10,5,4,0,13,0,13,25,19,10,6,20,5,28,20,18,15,12,29,14,0,10,9,8,9,22,5,20,9,15,8,9,7,35,2,5,14,3,4,16,29,4,19,8,8,15,11,5,0,0,8,5,0,4,0,9,6,4,5,0,1,0
2014/6/12,100,197,169,146,74,74,137,60,76,66,36,65,51,33,45,18,18,29,21,36,15,44,13,27,29,27,22,17,17,15,14,18,27,15,15,17,43,22,7,23,30,0,11,0,36,11,10,14,22,16,6,20,8,27,11,13,22,24,0,30,21,18,3,24,2,25,10,16,29,18,6,16,10,23,26,6,12,7,36,8,17,21,9,3,5,0,0,1,8,9,0,3,0,44,6,15,2,0,10,22
2014/6/13,211,187,117,135,40,69,86,65,60,20,25,43,26,27,49,17,12,51,25,19,20,39,32,29,32,25,23,36,12,16,15,24,12,7,10,27,18,20,5,33,5,0,21,0,9,13,8,12,18,21,49,13,2,10,14,24,16,16,0,13,12,29,7,7,12,7,15,10,1,7,6,20,3,24,17,6,7,2,27,14,8,4,14,8,13,6,4,0,4,9,23,16,0,14,5,3,7,0,6,1
2014/6/14,170,109,120,138,80,63,68,59,61,50,51,52,47,43,37,13,33,23,22,12,20,25,13,13,21,12,24,24,12,10,8,15,34,8,50,14,12,16,5,21,12,0,7,0,33,6,9,15,16,15,14,10,15,6,15,17,12,7,0,15,19,10,3,13,15,14,7,15,0,17,7,15,10,8,18,5,6,13,13,10,7,16,13,7,8,6,2,0,12,5,7,6,0,19,5,3,2,0,4,0
2014/6/15,64,49,50,36,31,20,30,51,17,12,24,17,16,43,29,30,29,12,20,6,8,8,15,25,13,13,1,12,9,0,16,3,2,8,2,10,3,6,8,9,1,0,4,0,3,8,0,5,5,5,26,1,6,1,7,3,2,3,0,12,5,0,4,12,1,0,9,4,2,3,1,3,9,9,8,7,10,3,7,0,1,4,4,14,5,1,3,0,2,5,0,8,0,0,4,11,1,0,0,2
2014/6/16,1,0,1,0,34,0,68,0,0,0,2,0,3,2,0,0,23,0,4,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,11,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,2,0,3,0,11,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
2014/6/17,174,167,135,114,58,75,118,64,52,44,34,28,35,74,43,42,33,38,47,20,37,32,24,29,29,31,21,41,15,38,18,21,19,18,18,15,10,17,8,33,27,0,15,0,23,17,29,13,11,13,22,12,7,20,12,28,20,30,0,17,16,7,15,12,20,20,17,7,13,15,12,3,9,15,19,13,4,11,23,6,11,12,15,14,16,10,6,0,5,17,28,11,0,20,16,10,23,0,7,16
2014/6/18,231,138,106,122,70,68,66,49,42,51,50,28,31,17,49,32,40,37,29,39,21,32,36,14,28,11,20,37,15,22,16,20,35,19,14,11,14,8,8,2,7,0,7,0,29,17,14,24,22,12,8,13,26,22,19,13,17,20,0,10,14,4,14,19,7,18,8,13,12,23,8,29,6,19,8,6,9,15,15,13,12,19,11,6,5,1,0,0,5,6,0,8,0,17,7,0,6,0,17,0
2014/6/19,93,159,143,165,45,67,101,54,64,61,58,62,39,50,48,17,25,20,36,36,20,35,17,20,27,22,17,31,19,17,18,11,30,25,14,20,36,14,10,16,20,0,10,0,17,26,5,22,17,11,14,8,3,21,6,24,14,14,0,8,19,32,4,16,4,12,10,12,20,12,9,10,13,26,25,4,2,12,17,5,17,3,15,14,11,0,0,0,6,5,0,9,0,29,4,20,10,0,8,21
2014/6/20,161,155,129,136,60,75,79,48,72,52,49,28,52,23,44,8,25,15,21,29,19,32,25,26,38,18,25,33,17,17,6,19,15,21,10,14,19,12,7,16,16,0,8,0,20,14,5,13,18,22,22,16,4,13,17,8,8,24,0,2,23,18,6,13,11,14,8,7,6,10,3,9,12,25,8,10,7,4,19,9,9,20,16,6,6,4,0,0,5,14,19,7,0,12,9,3,6,0,12,3
2014/6/21,191,153,128,120,47,68,81,52,51,47,69,59,36,25,55,9,26,21,31,16,37,31,34,16,31,11,25,30,16,33,4,20,19,25,63,12,8,6,9,25,2,0,10,0,13,23,11,17,13,14,14,7,16,7,15,19,10,13,0,9,6,6,20,12,12,7,7,7,11,9,8,11,11,16,18,3,1,17,8,15,12,11,19,5,8,3,5,0,5,5,1,8,0,8,7,12,4,0,2,0
2014/6/22,94,37,58,39,26,29,54,54,17,14,21,15,19,15,14,9,6,28,12,10,10,14,4,5,7,1,7,7,24,26,18,9,7,3,0,23,0,4,15,17,2,0,15,0,17,3,1,9,10,0,7,1,6,0,13,9,0,1,0,8,2,2,11,15,1,10,9,9,2,6,10,2,8,7,4,2,0,1,6,0,3,0,17,2,12,0,22,0,2,2,0,3,0,1,1,11,0,0,0,2
2014/6/23,3,0,0,0,29,0,62,1,0,1,1,0,0,1,0,0,31,1,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,14,0,0,0,1,20,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,6,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/6/24,165,151,132,108,63,55,106,59,43,47,26,29,20,55,45,34,35,55,32,46,26,29,16,16,36,18,21,18,8,17,14,32,12,21,21,19,14,7,1,31,24,0,15,0,30,10,49,19,12,18,31,14,0,21,16,24,16,42,0,14,23,14,15,16,9,15,9,4,14,10,3,8,5,9,10,6,6,8,25,9,27,27,15,10,22,2,6,3,4,17,15,14,0,20,6,10,8,0,7,16
2014/6/25,184,137,91,89,55,82,67,65,73,61,32,25,54,30,32,23,46,39,21,40,28,21,46,30,33,3,11,25,8,37,7,22,28,19,6,21,9,6,0,7,5,0,12,0,11,15,12,14,15,15,12,20,20,21,2,23,22,27,0,9,10,3,5,7,6,10,10,20,14,12,16,28,6,10,18,3,11,10,13,19,27,4,9,9,10,5,0,0,14,5,13,8,0,7,4,9,0,0,3,0
2014/6/26,129,163,153,148,64,85,59,44,43,61,44,36,40,51,54,23,25,30,27,31,15,35,17,19,43,9,29,20,35,10,24,20,24,14,18,19,18,8,13,12,8,0,9,0,34,9,4,18,29,10,8,8,11,17,12,14,14,22,0,9,13,33,2,17,8,12,16,6,15,7,15,22,6,8,6,10,6,7,14,2,5,22,16,6,10,0,1,0,6,8,0,7,0,22,6,12,12,0,18,30
2014/6/27,138,137,124,117,69,54,93,50,71,25,33,40,21,20,50,18,26,26,20,25,23,19,24,17,28,21,21,22,16,25,17,18,10,16,8,38,15,4,12,8,24,0,19,0,7,11,15,21,26,19,29,15,8,10,13,25,17,8,0,15,7,12,7,12,16,4,4,8,2,11,9,11,13,5,2,16,12,1,18,4,5,3,17,9,22,12,0,0,3,5,1,1,0,13,7,6,6,0,4,0
